nombre_colegio,departamento_colegio,municipio_colegio,area_colegio,sector_colegio,lectura_critica,matematicas,sociales,ciencias,ingles,global,n_estudiantes
institucion educativa dulce nombre de jesus,sucre,sincelejo,urbano,oficial,54.0743801652893,51.9090909090909,45.504132231405,52.0743801652893,49.2222222222222,253.710743801653,121
institucion educativa ecologica el carmen,la guajira,riohacha,urbano,oficial,51.8489208633094,47.7410071942446,45.0791366906475,46.9856115107914,47.4275362318841,239.374100719424,139
institucion educativa ecologica la cocha,nariño,arboleda,rural,oficial,50.8333333333333,52.0416666666667,44.5416666666667,49.0833333333333,45.6956521739131,244.166666666667,24
institucion educativa ecopetrol,huila,campoalegre,urbano,oficial,50.1428571428572,47.6904761904762,44.1428571428571,47.8809523809524,47.4761904761905,237.285714285714,42
institucion educativa eduardo carranza,meta,villavicencio,urbano,oficial,52.593023255814,49.6162790697674,47.3023255813954,48.453488372093,48.0714285714286,246.790697674419,86
institucion educativa eduardo espitia romero,antioquia,necoclí,rural,oficial,43.4,37.2,36.8,38.2,40.8,195.2,5
institucion educativa eduardo espitia romero,antioquia,necoclí,urbano,oficial,50.1549295774648,47.6338028169014,43.4788732394366,46.5070422535211,45.0428571428571,233.901408450704,71
institucion educativa eduardo gomez arrubla,caldas,chinchiná,rural,oficial,53.2222222222222,52.8888888888889,49,49.3333333333333,52.7777777777778,256.333333333333,9
institucion educativa eduardo ortega arango,antioquia,bello,urbano,no oficial,46.6575342465754,41.6849315068493,40.027397260274,43.5205479452055,43.5205479452055,215.095890410959,73
institucion educativa eduardo santos,cundinamarca,soacha,urbano,oficial,54.568345323741,52.0503597122302,48.4820143884892,49.8776978417266,52.6834532374101,256.769784172662,139
institucion educativa eduardo santos,huila,neiva,urbano,oficial,57.9375,53.6875,50.4166666666667,53.1041666666667,53.5,268.833333333333,48
institucion educativa eduardo suarez orcasita,cesar,valledupar,urbano,oficial,54.7959183673469,52.4081632653061,47.5102040816327,49.7448979591837,50.3673469387755,255.30612244898,98
institucion educativa educamos con valores,bolivar,turbaco,urbano,no oficial,47.2666666666667,42.8333333333333,41.3,43.2333333333333,42.7666666666667,217.9,30
institucion educativa educar siglo xxi,tolima,fresno,urbano,no oficial,44.8620689655172,41.2413793103448,39.448275862069,42.5862068965517,40.7586206896552,209.724137931034,29
institucion educativa efrain varela vaca,valle,zarzal,urbano,oficial,53.6388888888889,51.7430555555556,47.0347222222222,49.625,50,252.361111111111,144
institucion educativa efren cardona chica,caldas,marulanda,urbano,oficial,46.5555555555556,41.2777777777778,41,43.0555555555556,46.6666666666667,216.333333333333,18
institucion educativa el aguila,caldas,belalcázar,rural,oficial,38.75,35.375,35.75,39.625,34.625,185.875,8
institucion educativa el aguila,valle,el águila,urbano,oficial,49.74,46.56,44.26,46.36,45.7959183673469,233.32,50
institucion educativa el algarrobo,casanare,orocué,rural,oficial,50.3142857142857,48.2285714285714,46.9714285714286,46.7428571428571,46.2352941176471,239.571428571429,35
institucion educativa el aserrio,norte santander,teorama,rural,oficial,45.25,45.9166666666667,41.2083333333333,46,46.0833333333333,223.5,24
institucion educativa el banco,casanare,pore,rural,oficial,49.4736842105263,49.5789473684211,45.421052631579,48.6842105263158,48.0526315789474,241.473684210526,19
institucion educativa el bosque,antioquia,medellín,urbano,oficial,49.5918367346939,47.4081632653061,46.1020408163265,45.6938775510204,43.9565217391304,234.938775510204,49
institucion educativa el bosque,cundinamarca,soacha,urbano,oficial,54.0111111111111,52.1333333333333,48.9611111111111,50.8,51.9550561797753,257.494444444444,180
institucion educativa el bosque,tolima,murillo,rural,oficial,44.8,45.4,41.2,47.2,45.8,223.6,5
institucion educativa el cabildo (antes centro educativo el cabildo),cauca,miranda,rural,oficial,44.95,40.2,38.75,39.35,40.6,203.95,20
institucion educativa el caguan,huila,neiva,rural,oficial,51.3181818181818,47.0757575757576,45.2878787878788,46.3030303030303,47.6060606060606,237.545454545455,66
institucion educativa el caimo,quindio,armenia,rural,oficial,50.88,46.72,43.2,45.84,52,235,25
institucion educativa el cairo,cesar,san martín,rural,oficial,51.5,50.0714285714286,44.9285714285714,46.3571428571429,43.8571428571429,239.285714285714,14
institucion educativa el campamento,cesar,río de oro,rural,oficial,58.2307692307692,61.3846153846154,55.3846153846154,58.6923076923077,50.0769230769231,289,13
institucion educativa el campano,cordoba,pueblo nuevo,rural,oficial,47.25,49.8333333333333,37.6666666666667,49.6666666666667,44.5,229.833333333333,12
institucion educativa el campano de los indios,cordoba,lorica,rural,oficial,42.6875,44.9375,36.25,44.25,44.3125,211,16
institucion educativa el canal nocturno mariano ospina perez,nariño,el charco,urbano,oficial,38.1111111111111,34.1111111111111,33.8333333333333,36.75,35.5833333333333,178.527777777778,36
institucion educativa el carmelo,huila,la plata,rural,oficial,49.8636363636364,46.8636363636364,49.5,46.6363636363636,45.0454545454546,239.909090909091,22
institucion educativa el carmelo,la guajira,san juan del cesar,urbano,oficial,58.8095238095238,56.352380952381,54,55.552380952381,54.3904761904762,280.190476190476,105
institucion educativa el carmen,cauca,piendamó - tunía,rural,oficial,43,44.6666666666667,38.8095238095238,43,44.4736842105263,212.52380952381,21
institucion educativa el carmen,cesar,el paso,rural,oficial,38.25,34.625,33,37.5,38.25,180.125,8
institucion educativa el carmen,cordoba,cotorra,urbano,oficial,50.3536585365854,46.8780487804878,47.1341463414634,46.1463414634146,45.7073170731707,237.439024390244,82
institucion educativa el carmen,cordoba,san carlos,rural,oficial,45.0666666666667,46.0666666666667,43,47.2,44.6666666666667,226.4,15
institucion educativa el carmen,huila,oporapa,rural,oficial,52,53.125,45.7083333333333,52.5416666666667,50.5,254.083333333333,24
institucion educativa el carmen de saiza,cordoba,tierralta,rural,oficial,43,42.7,39.7,45.6,40.3333333333333,213,10
institucion educativa el castillo,cordoba,san bernardo del viento,rural,oficial,48.1818181818182,45.9090909090909,42.0454545454546,44.8181818181818,43.5454545454545,225.590909090909,22
institucion educativa el cauchal,huila,pital,rural,oficial,50.9375,52.5,41.625,46.375,42.875,237.375,16
institucion educativa el cañito de los sabalos,cordoba,cereté,urbano,oficial,51.625,47.5416666666667,44.5,47.9583333333333,47.0416666666667,239.333333333333,24
institucion educativa el cedro,cordoba,ayapel,rural,oficial,45.5789473684211,39.4473684210526,43.5526315789474,47.3157894736842,42.2368421052632,219.289473684211,38
institucion educativa el centenario,santander,el carmen de chucurí,rural,oficial,52.9655172413793,54.9655172413793,47.3448275862069,48.9655172413793,46.5862068965517,253.51724137931,29
institucion educativa el cerro,santander,valle de san josé,rural,oficial,48.8125,49.875,44.875,49.625,43.8666666666667,239.6875,16
institucion educativa el concorde,atlantico,malambo,urbano,oficial,50.6727272727273,50.3454545454546,44.4181818181818,51.3454545454546,46.9272727272727,245.109090909091,55
institucion educativa el contento,cordoba,pueblo nuevo,rural,oficial,45.25,44.5,40.25,43.65,42.1,216.6,20
institucion educativa el contento arriba,cordoba,puerto escondido,rural,oficial,43.4,41.1,39.1,43.6,42.6,209.2,10
institucion educativa el corazón,antioquia,medellín,urbano,oficial,49.0740740740741,46.0493827160494,43.4197530864198,43.8271604938272,45.5925925925926,227.913580246914,81
institucion educativa el cristal,guaviare,san josé del guaviare,rural,oficial,43.5714285714286,43.4285714285714,35.5714285714286,38.2857142857143,35.2857142857143,199.142857142857,7
institucion educativa el cruce de santa rosa,santander,cimitarra,rural,oficial,41,36.6956521739131,37.1739130434783,39.5652173913044,36.9565217391304,192.391304347826,23
institucion educativa el crucero,boyaca,sogamoso,rural,oficial,52.375,55.1875,47.75,52.4375,49.125,258.5625,16
institucion educativa el cusiana,casanare,tauramena,rural,oficial,53.3548387096774,49.2903225806452,47.0322580645161,49.3870967741936,46.6666666666667,247.774193548387,31
institucion educativa el descanso,huila,garzón,rural,oficial,44.3,43.4,38.6,42.3,44,211.5,10
institucion educativa el deseo,cordoba,chinú,rural,oficial,48.1111111111111,44.7777777777778,44.3333333333333,43.4444444444444,41.3333333333333,224.333333333333,9
institucion educativa el diamante,antioquia,medellín,urbano,oficial,53.8305084745763,51.5762711864407,49.6610169491525,48.6779661016949,49.8181818181818,254.050847457627,59
institucion educativa el diamante,valle,cali,urbano,oficial,52.5242718446602,49.1359223300971,44.9902912621359,47.8932038834952,49.7156862745098,243.582524271845,103
institucion educativa el diviso,nariño,barbacoas,rural,oficial,46,38.75,38.5833333333333,42.6666666666667,41.9583333333333,207.708333333333,24
institucion educativa el dorado,meta,el dorado,rural,oficial,48.3,48.7,41.1,43.9,42.5,226.4,10
institucion educativa el dorado,meta,el dorado,urbano,oficial,46.9102564102564,43.1923076923077,41.1923076923077,42.7307692307692,43.4025974025974,217.371794871795,78
institucion educativa el dorado,risaralda,pereira,urbano,oficial,50.6111111111111,48,49.2222222222222,47.9444444444444,53.1111111111111,246.333333333333,18
institucion educativa el ebano,cordoba,los córdobas,rural,oficial,48.9230769230769,48.3076923076923,41.2692307692308,46.1153846153846,45.3461538461538,230.5,26
institucion educativa el eden,caldas,aguadas,rural,oficial,46.8,42.5,43.2,47.7,39.5,223.1,10
institucion educativa el eden,guaviare,san josé del guaviare,rural,oficial,46.8333333333333,44.5,42.5,43.6666666666667,40.8333333333333,220.5,6
institucion educativa el gaital,santander,vélez,rural,oficial,42,44,49,54,50,237,1
institucion educativa el guineo,cordoba,canalete,rural,oficial,46.9583333333333,42.75,41.4166666666667,44.625,45.4166666666667,220.333333333333,24
institucion educativa el hato,cordoba,san carlos,rural,oficial,49.9666666666667,53.6,45.1333333333333,49.0333333333333,44.6333333333333,245.333333333333,30
institucion educativa el hormiguero,valle,cali,rural,oficial,50.8684210526316,49.8684210526316,45.5789473684211,49.0789473684211,47.4054054054054,243.631578947368,38
institucion educativa el horro,caldas,anserma,rural,oficial,49.3125,49.0625,43,47.75,40.625,233.9375,16
institucion educativa el japon,caldas,la dorada,rural,oficial,51.6,55.2,52.4,50.8,45,259.6,5
institucion educativa el juncal,huila,palermo,rural,oficial,49.6428571428572,46.2857142857143,42.0476190476191,45.6428571428572,49.6829268292683,230.857142857143,42
institucion educativa el lazo,cordoba,lorica,rural,oficial,45.1904761904762,44.1428571428571,39.6666666666667,43.3333333333333,42.4,214.904761904762,21
institucion educativa el limon,cordoba,canalete,rural,oficial,46.3,42.8,36.2,44.9,43,212.9,10
institucion educativa el limonar,huila,neiva,urbano,oficial,54.8656716417911,52.8955223880597,50.0597014925373,49.4029850746269,54.2388059701493,259.955223880597,67
institucion educativa el llano,caldas,marmato,rural,oficial,53.9230769230769,56.6923076923077,47.0769230769231,51.3076923076923,51.3846153846154,260.846153846154,13
institucion educativa el madroño,caldas,belalcázar,rural,oficial,58.25,58.75,60.25,59.75,50.75,293,4
institucion educativa el mamey,cesar,curumaní,rural,oficial,48.3076923076923,40.6153846153846,43.0769230769231,43.0769230769231,45.7692307692308,219.692307692308,13
institucion educativa el mango,cauca,morales,rural,oficial,51.75,50.6666666666667,46.3333333333333,48.5833333333333,42.8333333333333,244.166666666667,12
institucion educativa el marquez,cesar,río de oro,rural,oficial,50.75,51.0625,46.9375,53.125,47.875,251.3125,16
institucion educativa el minuto de dios,cordoba,los córdobas,rural,oficial,47.4545454545455,36.9090909090909,42.6363636363636,46.0909090909091,45,216.909090909091,11
institucion educativa el mirador,cauca,popayán,urbano,oficial,52.3389830508475,51.2033898305085,48.4406779661017,50.9661016949153,45.9322033898305,251.949152542373,59
institucion educativa el nacional,cordoba,sahagún,urbano,oficial,55.868778280543,55.9049773755656,50.0452488687783,53.1674208144796,53.1266968325792,268.497737556561,221
institucion educativa el oasis,cauca,piendamó - tunía,urbano,oficial,47.4339622641509,43.9622641509434,40.9245283018868,44.2830188679245,45.8679245283019,221.490566037736,53
institucion educativa el palmar,cordoba,montelíbano,rural,oficial,45.1282051282051,42.4358974358974,38.7692307692308,43.0769230769231,36.7435897435897,209.641025641026,39
institucion educativa el palmar,nariño,leiva,rural,oficial,50.0833333333333,47.75,44.5416666666667,46.7916666666667,44.3913043478261,235.416666666667,24
institucion educativa el palmar,tolima,coyaima,rural,oficial,42,38.6190476190476,34.6190476190476,40.1428571428572,41,195.095238095238,21
institucion educativa el palmar,valle,dagua,rural,oficial,46.2592592592593,46.0740740740741,43.7407407407407,45.7407407407407,46.8846153846154,227.814814814815,27
institucion educativa el palmar (antes centro educativo el palmar),cauca,santander de quilichao,rural,oficial,50.4,50.2666666666667,45.0666666666667,46.5333333333333,48.6666666666667,240.6,15
institucion educativa el paraiso de soledad (antiguo centro educativo el paraiso ),atlantico,soledad,urbano,no oficial,44.8333333333333,43.5,39.3333333333333,41.5,41.5,211,6
institucion educativa el paramo,nariño,taminango,rural,oficial,55.6666666666667,55.5757575757576,49.2727272727273,51.5757575757576,46.7575757575758,262.666666666667,33
institucion educativa el paso de las flores,cordoba,cotorra,rural,oficial,45.2105263157895,43.9473684210526,44.8421052631579,42.7368421052632,42.6842105263158,220.473684210526,19
